EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
1.53783,0,0,0
60,0,0,0
10.6722,0,0,0
9.54043,0,0,0
60,0,0,0
0.951092,0,0,0
0.898796,0,0,0
5.3204,0,0,0
60,0,0,0
1.32646,0,0,0
3.37192,0,0,0
4.58456,0,0,0
60,0,0,0
60,0,0,0
7.62914,0,0,0
2.45275,0,0,0
60,0,0,0
10.7876,0,0,0
60,0,0,0
60,0,0,0
10.3697,0,0,0
60,0,0,0
5.12411,0,0,0
60,0,0,0
9.15251,0,0,0
60,0,0,0
10.8522,0,0,0
60,0,0,0
11.314,0,0,0
60,0,0,0
1.58636,0,0,0
11.2734,0,0,0
60,0,0,0
2.39088,0,0,0
6.5261,0,0,0
0.358899,0,0,0
0.150133,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.50221,0,0,0
6.21431,0,0,0
60,0,0,0
9.68977,0,0,0
60,0,0,0
60,0,0,0
5.25084,0,0,0
1.05947,0,0,0
11.0994,0,0,0
60,0,0,0
60,0,0,0
11.0579,0,0,0
60,0,0,0
9.16781,0,0,0
60,0,0,0
3.42142,0,0,0
4.04732,0,0,0
60,0,0,0
7.00758,0,0,0
9.88139,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.10374,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.7628,0,0,0
0.997868,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.83607,0,0,0
60,0,0,0
4.50925,0,0,0
60,0,0,0
60,0,0,0
11.2576,0,0,0
9.29894,0,0,0
11.1828,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.01022,0,0,0
5.10764,0,0,0
60,0,0,0
2.75265,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.83566,0,0,0
0.829295,0,0,0
10.8957,0,0,0
60,0,0,0
1.9018,0,0,0
8.51697,0,0,0
1.07717,0,0,0
0.713015,0,0,0
0.613743,0,0,0
60,0,0,0
60,0,0,0
26.4262,0,0,0
60,0,0,0
0.194731,0,0,0
10.2686,0,0,0
60,0,0,0
9.97659,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.67993,0,0,0
5.33025,0,0,0
60,0,0,0
4.66694,0,0,0
6.50017,0,0,0
60,0,0,0
1.55922,0,0,0
10.7328,0,0,0
8.77069,0,0,0
8.7646,0,0,0
5.84203,0,0,0
60,0,0,0
58.2795,0,0,0
10.7792,0,0,0
60,0,0,0
8.63008,0,0,0
9.79242,0,0,0
60,0,0,0
7.21875,0,0,0
9.0611,0,0,0
8.85335,0,0,0
60,0,0,0
6.14718,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.96043,0,0,0
6.8196,0,0,0
60,0,0,0
9.37653,0,0,0
8.71099,0,0,0
9.15597,0,0,0
7.74533,0,0,0
9.67923,0,0,0
60,0,0,0
10.0412,0,0,0
60,0,0,0
60,0,0,0
9.43687,0,0,0
6.39088,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.216331,0,0,0
10.2483,0,0,0
4.06378,0,0,0
10.6794,0,0,0
60,0,0,0
0.947313,0,0,0
60,0,0,0
60,0,0,0
7.89512,0,0,0
13.5779,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.36989,0,0,0
10.7206,0,0,0
0.988153,0,0,0
60,0,0,0
10.7001,0,0,0
10.7331,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.68736,0,0,0
9.64383,0,0,0
5.6499,0,0,0
4.9497,0,0,0
60,0,0,0
1.19302,0,0,0
8.62702,0,0,0
23.9656,0,0,0
4.26566,0,0,0
60,0,0,0
60,0,0,0
3.70325,0,0,0
5.79563,0,0,0
6.06042,0,0,0
60,0,0,0
2.47087,0,0,0
0.410268,0,0,0
60,0,0,0
4.65146,0,0,0
10.4427,0,0,0
60,0,0,0
60,0,0,0
34.2152,0,0,0
60,0,0,0
60,0,0,0
4.76218,0,0,0
4.30074,0,0,0
60,0,0,0
60,0,0,0
6.64596,0,0,0
60,0,0,0
3.09928,0,0,0
60,0,0,0
26.2481,0,0,0
9.94646,0,0,0
6.77835,0,0,0
7.72907,0,0,0
60,0,0,0
6.48877,0,0,0
60,0,0,0
60,0,0,0
0.732203,0,0,0
60,0,0,0
6.11626,0,0,0
11.3965,0,0,0
10.9979,0,0,0
5.17228,0,0,0
60,0,0,0
1.27379,0,0,0
0.252669,0,0,0
10.8362,0,0,0
2.23326,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.03679,0,0,0
12.1605,0,0,0
60,0,0,0
7.26637,0,0,0
11.1435,0,0,0
10.9593,0,0,0
60,0,0,0
3.67675,0,0,0
0.708321,0,0,0
60,0,0,0
60,0,0,0
0.895333,0,0,0
9.50302,0,0,0
4.58103,0,0,0
60,0,0,0
5.88263,0,0,0
8.63609,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.72958,0,0,0
1.76575,0,0,0
10.362,0,0,0
60,0,0,0
2.41611,0,0,0
3.75742,0,0,0
6.3468,0,0,0
1.38841,0,0,0
60,0,0,0
60,0,0,0
2.88152,0,0,0
4.43049,0,0,0
60,0,0,0
7.31173,0,0,0
4.35832,0,0,0
11.256,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.74814,0,0,0
11.3172,0,0,0
0.979181,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3154,0,0,0
5.31252,0,0,0
11.1256,0,0,0
2.65428,0,0,0
3.86344,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.01982,0,0,0
2.64531,0,0,0
10.4691,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.97905,0,0,0
60,0,0,0
10.2947,0,0,0
51.6872,0,0,0
60,0,0,0
3.61647,0,0,0
9.37476,0,0,0
60,0,0,0
60,0,0,0
10.9597,0,0,0
10.2744,0,0,0
3.56717,0,0,0
60,0,0,0
60,0,0,0
4.44161,0,0,0
0.948108,0,0,0
9.54507,0,0,0
5.26628,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.29984,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.51292,0,0,0
0.921599,0,0,0
9.34422,0,0,0
60,0,0,0
5.67367,0,0,0
9.72686,0,0,0
7.64201,0,0,0
1.60978,0,0,0
60,0,0,0
7.7504,0,0,0
10.9325,0,0,0
60,0,0,0
0.331896,0,0,0
3.49728,0,0,0
10.7639,0,0,0
3.83808,0,0,0
1.33633,0,0,0
11.2235,0,0,0
60,0,0,0
4.13343,0,0,0
60,0,0,0
10.9066,0,0,0
60,0,0,0
8.22499,0,0,0
60,0,0,0
60,0,0,0
1.53747,0,0,0
4.24639,0,0,0
8.52986,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.64355,0,0,0
60,0,0,0
5.72696,0,0,0
0.427965,0,0,0
1.70441,0,0,0
60,0,0,0
60,0,0,0
1.84057,0,0,0
10.7461,0,0,0
8.38947,0,0,0
8.92207,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.765,0,0,0
60,0,0,0
60,0,0,0
5.52622,0,0,0
60,0,0,0
0.984319,0,0,0
60,0,0,0
3.43729,0,0,0
1.21196,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.24716,0,0,0
5.13194,0,0,0
8.74201,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.56189,0,0,0
60,0,0,0
2.80006,0,0,0
9.58114,0,0,0
60,0,0,0
0.778509,0,0,0
60,0,0,0
10.8526,0,0,0
4.06763,0,0,0
2.26957,0,0,0
8.25602,0,0,0
6.94163,0,0,0
2.49894,0,0,0
10.3478,0,0,0
7.27666,0,0,0
60,0,0,0
7.90916,0,0,0
8.95823,0,0,0
60,0,0,0
9.67562,0,0,0
60,0,0,0
60,0,0,0
10.418,0,0,0
60,0,0,0
7.78993,0,0,0
60,0,0,0
1.24276,0,0,0
2.48423,0,0,0
5.11711,0,0,0
11.0683,0,0,0
3.71672,0,0,0
2.24989,0,0,0
60,0,0,0
5.13289,0,0,0
60,0,0,0
60,0,0,0
0.638128,0,0,0
1.29644,0,0,0
11.3999,0,0,0
11.3894,0,0,0
10.1174,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.73937,0,0,0
60,0,0,0
10.0377,0,0,0
9.29207,0,0,0
11.355,0,0,0
60,0,0,0
1.45075,0,0,0
60,0,0,0
2.71633,0,0,0
60,0,0,0
60,0,0,0
2.92204,0,0,0
8.75955,0,0,0
2.79446,0,0,0
1.19296,0,0,0
0.789929,0,0,0
60,0,0,0
60,0,0,0
9.2676,0,0,0
8.96446,0,0,0
60,0,0,0
3.12282,0,0,0
11.3073,0,0,0
60,0,0,0
10.9169,0,0,0
3.10222,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.98315,0,0,0
7.96726,0,0,0
7.58182,0,0,0
60,0,0,0
3.59302,0,0,0
1.22688,0,0,0
1.29171,0,0,0
60,0,0,0
4.49319,0,0,0
1.30194,0,0,0
60,0,0,0
2.73941,0,0,0
60,0,0,0
7.02095,0,0,0
60,0,0,0
3.82501,0,0,0
60,0,0,0
2.52377,0,0,0
9.73315,0,0,0
4.89362,0,0,0
1.73671,0,0,0
2.55474,0,0,0
60,0,0,0
60,0,0,0
0.695103,0,0,0
8.82309,0,0,0
60,0,0,0
60,0,0,0
0.845555,0,0,0
1.73593,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.754041,0,0,0
2.43438,0,0,0
1.85924,0,0,0
60,0,0,0
10.7131,0,0,0
10.2745,0,0,0
0.733523,0,0,0
60,0,0,0
0.294523,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.5683,0,0,0
60,0,0,0
0.631924,0,0,0
5.07737,0,0,0
1.00991,0,0,0
9.87376,0,0,0
60,0,0,0
2.7561,0,0,0
0.522686,0,0,0
10.958,0,0,0
60,0,0,0
60,0,0,0
0.936762,0,0,0
4.55215,0,0,0
0.34861,0,0,0
3.57663,0,0,0
60,0,0,0
9.84743,0,0,0
6.83369,0,0,0
9.89429,0,0,0
3.09493,0,0,0
60,0,0,0
4.12009,0,0,0
60,0,0,0
3.70048,0,0,0
60,0,0,0
9.55467,0,0,0
9.45662,0,0,0
8.27202,0,0,0
60,0,0,0
60,0,0,0
0.908046,0,0,0
10.7892,0,0,0
3.47044,0,0,0
11.3582,0,0,0
0.635975,0,0,0
7.7929,0,0,0
6.31373,0,0,0
10.8622,0,0,0
60,0,0,0
8.93784,0,0,0
60,0,0,0
8.99807,0,0,0
10.1537,0,0,0
60,0,0,0
60,0,0,0
4.11751,0,0,0
60,0,0,0
7.14184,0,0,0
60,0,0,0
2.20747,0,0,0
10.4834,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.36781,0,0,0
3.98241,0,0,0
60,0,0,0
60,0,0,0
2.10878,0,0,0
11.3935,0,0,0
1.23452,0,0,0
60,0,0,0
60,0,0,0
5.62365,0,0,0
60,0,0,0
60,0,0,0
6.46293,0,0,0
60,0,0,0
60,0,0,0
3.85028,0,0,0
60,0,0,0
60,0,0,0
8.95818,0,0,0
60,0,0,0
60,0,0,0
5.31652,0,0,0
60,0,0,0
8.77189,0,0,0
60,0,0,0
60,0,0,0
5.18158,0,0,0
60,0,0,0
5.3595,0,0,0
8.31982,0,0,0
6.13964,0,0,0
3.60603,0,0,0
60,0,0,0
60,0,0,0
1.39067,0,0,0
5.67475,0,0,0
60,0,0,0
7.96425,0,0,0
10.9448,0,0,0
60,0,0,0
9.31409,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.80189,0,0,0
9.72457,0,0,0
1.06704,0,0,0
60,0,0,0
60,0,0,0
1.3998,0,0,0
2.78689,0,0,0
8.03389,0,0,0
60,0,0,0
4.85722,0,0,0
8.18697,0,0,0
0.234451,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.49183,0,0,0
60,0,0,0
2.20785,0,0,0
11.2379,0,0,0
10.3167,0,0,0
60,0,0,0
1.40545,0,0,0
60,0,0,0
60,0,0,0
2.01343,0,0,0
10.5955,0,0,0
1.31785,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.34904,0,0,0
60,0,0,0
6.72499,0,0,0
0.644255,0,0,0
60,0,0,0
11.055,0,0,0
60,0,0,0
60,0,0,0
5.23777,0,0,0
60,0,0,0
3.01554,0,0,0
10.0127,0,0,0
3.07284,0,0,0
1.21715,0,0,0
8.78432,0,0,0
3.12013,0,0,0
60,0,0,0
8.48296,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.24756,0,0,0
60,0,0,0
60,0,0,0
7.80725,0,0,0
6.52608,0,0,0
60,0,0,0
60,0,0,0
9.27653,0,0,0
2.48704,0,0,0
0.612051,0,0,0
60,0,0,0
60,0,0,0
11.2862,0,0,0
10.3177,0,0,0
0.548948,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.82681,0,0,0
60,0,0,0
9.53358,0,0,0
60,0,0,0
0.911206,0,0,0
7.59295,0,0,0
60,0,0,0
60,0,0,0
1.4112,0,0,0
60,0,0,0
11.1009,0,0,0
8.49511,0,0,0
9.8098,0,0,0
60,0,0,0
9.67362,0,0,0
60,0,0,0
6.01387,0,0,0
1.19798,0,0,0
2.13861,0,0,0
60,0,0,0
1.94404,0,0,0
60,0,0,0
11.2491,0,0,0
60,0,0,0
8.5238,0,0,0
9.48719,0,0,0
9.74446,0,0,0
60,0,0,0
1.4867,0,0,0
0.451196,0,0,0
11.2733,0,0,0
2.86751,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0916,0,0,0
0.358768,0,0,0
9.1173,0,0,0
0.396015,0,0,0
60,0,0,0
60,0,0,0
8.65628,0,0,0
8.9535,0,0,0
10.4523,0,0,0
5.0764,0,0,0
60,0,0,0
2.81487,0,0,0
3.51092,0,0,0
1.75096,0,0,0
60,0,0,0
60,0,0,0
10.5887,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.66805,0,0,0
5.20258,0,0,0
3.127,0,0,0
60,0,0,0
7.735,0,0,0
11.1383,0,0,0
60,0,0,0
60,0,0,0
9.16641,0,0,0
9.95264,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.80317,0,0,0
10.0103,0,0,0
60,0,0,0
10.0144,0,0,0
60,0,0,0
3.56663,0,0,0
60,0,0,0
60,0,0,0
1.43782,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.990308,0,0,0
0.296288,0,0,0
4.78799,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.14944,0,0,0
10.1959,0,0,0
60,0,0,0
20.2551,0,0,0
60,0,0,0
10.9698,0,0,0
60,0,0,0
10.8712,0,0,0
60,0,0,0
60,0,0,0
10.8356,0,0,0
9.77564,0,0,0
9.80108,0,0,0
60,0,0,0
0.923268,0,0,0
60,0,0,0
60,0,0,0
7.72628,0,0,0
5.80101,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.17271,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.23165,0,0,0
11.3417,0,0,0
10.3027,0,0,0
60,0,0,0
60,0,0,0
10.012,0,0,0
0.907494,0,0,0
60,0,0,0
60,0,0,0
8.39113,0,0,0
0.978936,0,0,0
60,0,0,0
60,0,0,0
0.451695,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.192,0,0,0
60,0,0,0
60,0,0,0
2.78001,0,0,0
11.3572,0,0,0
60,0,0,0
9.36324,0,0,0
60,0,0,0
8.01636,0,0,0
60,0,0,0
7.94767,0,0,0
2.80339,0,0,0
60,0,0,0
6.87802,0,0,0
0.144452,0,0,0
60,0,0,0
60,0,0,0
0.756313,0,0,0
2.16461,0,0,0
60,0,0,0
8.46654,0,0,0
60,0,0,0
60,0,0,0
10.2925,0,0,0
5.64608,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.0602,0,0,0
0.383362,0,0,0
60,0,0,0
60,0,0,0
2.21665,0,0,0
60,0,0,0
60,0,0,0
3.17025,0,0,0
4.0577,0,0,0
60,0,0,0
10.7891,0,0,0
3.21136,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.58824,0,0,0
3.50967,0,0,0
8.85435,0,0,0
11.4103,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.85689,0,0,0
4.55138,0,0,0
60,0,0,0
10.8616,0,0,0
60,0,0,0
60,0,0,0
4.29891,0,0,0
60,0,0,0
60,0,0,0
1.0545,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.8513,0,0,0
60,0,0,0
0.127824,0,0,0
0.612737,0,0,0
1.75536,0,0,0
7.95445,0,0,0
9.33681,0,0,0
6.95391,0,0,0
60,0,0,0
1.28375,0,0,0
0.258178,0,0,0
60,0,0,0
4.88419,0,0,0
60,0,0,0
2.16723,0,0,0
60,0,0,0
60,0,0,0
3.96152,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.0798,0,0,0
3.04627,0,0,0
7.40926,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.013,0,0,0
3.69055,0,0,0
60,0,0,0
4.92719,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.86726,0,0,0
10.7212,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.78168,0,0,0
11.0198,0,0,0
2.7578,0,0,0
60,0,0,0
3.17753,0,0,0
60,0,0,0
60,0,0,0
0.672105,0,0,0
2.02758,0,0,0
60,0,0,0
9.08269,0,0,0
60,0,0,0
10.7906,0,0,0
12.1149,0,0,0
60,0,0,0
0.222943,0,0,0
9.70788,0,0,0
11.1683,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
10.6863,0,0,0
60,0,0,0
10.9034,0,0,0
6.9824,0,0,0
2.80029,0,0,0
0.334694,0,0,0
7.97705,0,0,0
10.9409,0,0,0
1.02737,0,0,0
9.90376,0,0,0
10.9865,0,0,0
0.495733,0,0,0
60,0,0,0
60,0,0,0
10.829,0,0,0
60,0,0,0
60,0,0,0
0.289069,0,0,0
6.75844,0,0,0
2.96677,0,0,0
60,0,0,0
2.11336,0,0,0
60,0,0,0
60,0,0,0
9.76464,0,0,0
8.10386,0,0,0
60,0,0,0
9.27483,0,0,0
2.18758,0,0,0
9.52894,0,0,0
60,0,0,0
1.08168,0,0,0
2.73642,0,0,0
60,0,0,0
10.2934,0,0,0
60,0,0,0
5.82659,0,0,0
5.24397,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
5.73889,0,0,0
10.4055,0,0,0
60,0,0,0
4.36244,0,0,0
1.48539,0,0,0
3.52025,0,0,0
60,0,0,0
2.75167,0,0,0
10.2336,0,0,0
60,0,0,0
60,0,0,0
9.98988,0,0,0
5.14886,0,0,0
10.29,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
12.7766,0,0,0
2.14283,0,0,0
60,0,0,0
3.55385,0,0,0
60,0,0,0
4.92185,0,0,0
11.3915,0,0,0
60,0,0,0
1.20756,0,0,0
60,0,0,0
8.95703,0,0,0
60,0,0,0
6.90685,0,0,0
60,0,0,0
8.70445,0,0,0
60,0,0,0
3.72444,0,0,0
60,0,0,0
6.77143,0,0,0
60,0,0,0
0.969092,0,0,0
3.7608,0,0,0
7.39805,0,0,0
58.2795,0,0,0
60,0,0,0
0.222438,0,0,0
10.3609,0,0,0
60,0,0,0
1.01563,0,0,0
10.2408,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.59692,0,0,0
60,0,0,0
10.6373,0,0,0
0.964326,0,0,0
60,0,0,0
4.70195,0,0,0
11.0853,0,0,0
60,0,0,0
9.9789,0,0,0
60,0,0,0
60,0,0,0
0.189332,0,0,0
60,0,0,0
60,0,0,0
29.6249,0,0,0
60,0,0,0
3.40607,0,0,0
4.67776,0,0,0
7.35755,0,0,0
60,0,0,0
0.595181,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.98246,0,0,0
8.84075,0,0,0
0.620308,0,0,0
60,0,0,0
60,0,0,0
1.62227,0,0,0
0.487582,0,0,0
10.4608,0,0,0
2.78071,0,0,0
60,0,0,0
1.39188,0,0,0
10.6045,0,0,0
8.77624,0,0,0
3.47939,0,0,0
1.81271,0,0,0
60,0,0,0
3.65439,0,0,0
60,0,0,0
0.807045,0,0,0
60,0,0,0
60,0,0,0
10.7138,0,0,0
0.596345,0,0,0
11.5557,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.59154,0,0,0
9.9734,0,0,0
2.27609,0,0,0
60,0,0,0
10.7882,0,0,0
10.7522,0,0,0
60,0,0,0
60,0,0,0
11.1632,0,0,0
60,0,0,0
60,0,0,0
3.85558,0,0,0
60,0,0,0
2.42481,0,0,0
0.600769,0,0,0
8.8397,0,0,0
60,0,0,0
0.210235,0,0,0
60,0,0,0
60,0,0,0
1.02267,0,0,0
60,0,0,0
60,0,0,0
2.55163,0,0,0
5.00478,0,0,0
10.1563,0,0,0
60,0,0,0
1.67675,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
7.18059,0,0,0
60,0,0,0
60,0,0,0
2.3715,0,0,0
3.35526,0,0,0
5.3399,0,0,0
5.77952,0,0,0
3.69397,0,0,0
9.54439,0,0,0
5.68209,0,0,0
60,0,0,0
60,0,0,0
2.53688,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.68789,0,0,0
8.15717,0,0,0
1.7635,0,0,0
9.93581,0,0,0
1.57446,0,0,0
60,0,0,0
2.76867,0,0,0
60,0,0,0
60,0,0,0
9.85286,0,0,0
60,0,0,0
5.57435,0,0,0
60,0,0,0
60,0,0,0
7.71256,0,0,0
60,0,0,0
0.169629,0,0,0
9.83338,0,0,0
0.862201,0,0,0
10.7479,0,0,0
2.51069,0,0,0
1.49501,0,0,0
60,0,0,0
60,0,0,0
9.80517,0,0,0
60,0,0,0
3.79433,0,0,0
2.10475,0,0,0
8.52148,0,0,0
8.07678,0,0,0
6.54618,0,0,0
3.2281,0,0,0
9.27919,0,0,0
7.78974,0,0,0
60,0,0,0
11.1935,0,0,0
4.55198,0,0,0
0.601995,0,0,0
60,0,0,0
60,0,0,0
11.3657,0,0,0
6.1543,0,0,0
60,0,0,0
60,0,0,0
8.9932,0,0,0
3.39353,0,0,0
2.44206,0,0,0
6.37646,0,0,0
60,0,0,0
3.70565,0,0,0
9.07494,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.574393,0,0,0
2.64119,0,0,0
60,0,0,0
60,0,0,0
0.464378,0,0,0
1.23703,0,0,0
7.04913,0,0,0
60,0,0,0
10.1784,0,0,0
0.218994,0,0,0
2.65751,0,0,0
11.853,0,0,0
60,0,0,0
7.20674,0,0,0
60,0,0,0
9.05948,0,0,0
60,0,0,0
9.39681,0,0,0
60,0,0,0
60,0,0,0
7.37742,0,0,0
11.0455,0,0,0
2.51056,0,0,0
0.541908,0,0,0
60,0,0,0
9.03573,0,0,0
1.46225,0,0,0
60,0,0,0
1.90211,0,0,0
60,0,0,0
60,0,0,0
9.73797,0,0,0
2.15194,0,0,0
60,0,0,0
60,0,0,0
3.42167,0,0,0
60,0,0,0
4.25436,0,0,0
60,0,0,0
60,0,0,0
8.6981,0,0,0
0.523184,0,0,0
2.54837,0,0,0
60,0,0,0
10.3056,0,0,0
4.83757,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.5818,0,0,0
6.33684,0,0,0
60,0,0,0
60,0,0,0
7.19395,0,0,0
60,0,0,0
8.4082,0,0,0
0.97309,0,0,0
10.9844,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.27071,0,0,0
8.9548,0,0,0
5.08187,0,0,0
60,0,0,0
8.2057,0,0,0
8.48039,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
6.49199,0,0,0
0.410256,0,0,0
3.90366,0,0,0
60,0,0,0
60,0,0,0
3.43366,0,0,0
4.0881,0,0,0
60,0,0,0
47.8796,0,0,0
3.10165,0,0,0
2.15879,0,0,0
11.8964,0,0,0
8.73635,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
3.84234,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
1.24106,0,0,0
14.2976,0,0,0
1.81475,0,0,0
60,0,0,0
60,0,0,0
11.0665,0,0,0
60,0,0,0
9.85979,0,0,0
10.5709,0,0,0
60,0,0,0
10.4079,0,0,0
8.52557,0,0,0
60,0,0,0
60,0,0,0
7.83464,0,0,0
8.22987,0,0,0
9.40727,0,0,0
60,0,0,0
2.11056,0,0,0
5.37461,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.72838,0,0,0
60,0,0,0
4.14586,0,0,0
5.25223,0,0,0
10.8026,0,0,0
5.00852,0,0,0
6.35739,0,0,0
60,0,0,0
2.38642,0,0,0
60,0,0,0
6.5148,0,0,0
4.20569,0,0,0
60,0,0,0
7.35311,0,0,0
60,0,0,0
14.202,0,0,0
60,0,0,0
6.91851,0,0,0
0.858262,0,0,0
60,0,0,0
12.3179,0,0,0
5.65011,0,0,0
60,0,0,0
60,0,0,0
9.9249,0,0,0
60,0,0,0
60,0,0,0
0.773468,0,0,0
0.406361,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
9.83271,0,0,0
9.45783,0,0,0
0.52268,0,0,0
2.49515,0,0,0
60,0,0,0
6.20764,0,0,0
7.36034,0,0,0
11.173,0,0,0
3.10259,0,0,0
9.10862,0,0,0
0.966867,0,0,0
9.07585,0,0,0
4.49609,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
0.437519,0,0,0
60,0,0,0
11.3675,0,0,0
60,0,0,0
1.17456,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
2.8427,0,0,0
60,0,0,0
5.41764,0,0,0
60,0,0,0
60,0,0,0
1.11442,0,0,0
60,0,0,0
7.93086,0,0,0
60,0,0,0
3.20021,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
11.3905,0,0,0
10.7558,0,0,0
0.679445,0,0,0
60,0,0,0
9.63294,0,0,0
0.767753,0,0,0
60,0,0,0
60,0,0,0
0.586497,0,0,0
60,0,0,0
9.11491,0,0,0
60,0,0,0
5.19356,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.89017,0,0,0
4.61797,0,0,0
60,0,0,0
1.28547,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
8.604,0,0,0
0.746781,0,0,0
11.3337,0,0,0
60,0,0,0
3.40276,0,0,0
60,0,0,0
8.64222,0,0,0
9.58687,0,0,0
2.49003,0,0,0
9.55031,0,0,0
6.75268,0,0,0
60,0,0,0
9.9938,0,0,0
10.3815,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
60,0,0,0
4.14117,0,0,0
4.76616,0,0,0
13.633,0,0,0
9.25103,0,0,0
60,0,0,0
60,0,0,0
10.5639,0,0,0
