EnergyDepositedInSi, SourceZ, SiAngleOffAxis, AbsorberThickness
100.263,0,0,0
93.4936,0,0,0
8.87053,0,0,0
21.0674,0,0,0
32.6104,0,0,0
49.9991,0,0,0
232.957,0,0,0
180.758,0,0,0
68.527,0,0,0
221.549,0,0,0
96.6438,0,0,0
127.147,0,0,0
29.6332,0,0,0
53.7309,0,0,0
3.72232,0,0,0
137.445,0,0,0
93.2939,0,0,0
464.806,0,0,0
25.996,0,0,0
70.355,0,0,0
292.928,0,0,0
35.0182,0,0,0
11.6974,0,0,0
59.6471,0,0,0
2.88672,0,0,0
307.361,0,0,0
133.883,0,0,0
70.7206,0,0,0
457.224,0,0,0
76.1829,0,0,0
186.666,0,0,0
112.366,0,0,0
58.1549,0,0,0
18.9524,0,0,0
19.3056,0,0,0
20.1413,0,0,0
19.4473,0,0,0
245.695,0,0,0
288.854,0,0,0
94.7436,0,0,0
131.681,0,0,0
20.4349,0,0,0
29.3651,0,0,0
7.93644,0,0,0
174.645,0,0,0
105.293,0,0,0
30.8388,0,0,0
9.65949,0,0,0
32.2642,0,0,0
22.9333,0,0,0
100.093,0,0,0
23.0585,0,0,0
66.1442,0,0,0
71.4644,0,0,0
34.7571,0,0,0
3.70767,0,0,0
744.17,0,0,0
41.3217,0,0,0
78.8933,0,0,0
54.7572,0,0,0
5.65887,0,0,0
7.27729,0,0,0
57.5106,0,0,0
12.6494,0,0,0
75.8296,0,0,0
32.5298,0,0,0
53.4174,0,0,0
288.963,0,0,0
42.8904,0,0,0
30.2717,0,0,0
87.3006,0,0,0
54.9,0,0,0
124.589,0,0,0
43.6903,0,0,0
105.351,0,0,0
145.833,0,0,0
228.513,0,0,0
92.6425,0,0,0
93.797,0,0,0
3.09049,0,0,0
17.1563,0,0,0
26.8124,0,0,0
43.7796,0,0,0
214.794,0,0,0
46.1618,0,0,0
19.1872,0,0,0
9.91206,0,0,0
9.46975,0,0,0
380.029,0,0,0
34.0828,0,0,0
110.295,0,0,0
35.4065,0,0,0
84.1536,0,0,0
8.00943,0,0,0
22.6537,0,0,0
276.739,0,0,0
71.9845,0,0,0
64.7602,0,0,0
305.213,0,0,0
22.6375,0,0,0
60.3292,0,0,0
7.07377,0,0,0
40.8996,0,0,0
150.688,0,0,0
35.9087,0,0,0
65.7439,0,0,0
135.146,0,0,0
47.907,0,0,0
4.90009,0,0,0
24.8617,0,0,0
9.86716,0,0,0
9.46523,0,0,0
92.1969,0,0,0
241.209,0,0,0
56.9458,0,0,0
97.1618,0,0,0
130.628,0,0,0
28.8565,0,0,0
124.704,0,0,0
67.7371,0,0,0
43.0165,0,0,0
98.2605,0,0,0
22.2504,0,0,0
15.3469,0,0,0
14.1131,0,0,0
14.0558,0,0,0
25.3755,0,0,0
572.182,0,0,0
53.8829,0,0,0
86.9469,0,0,0
12.1122,0,0,0
3.64592,0,0,0
617.018,0,0,0
38.0953,0,0,0
81.0677,0,0,0
10.7595,0,0,0
126.499,0,0,0
86.8312,0,0,0
98.043,0,0,0
72.1355,0,0,0
97.4956,0,0,0
73.5292,0,0,0
59.9519,0,0,0
34.8879,0,0,0
49.2803,0,0,0
336.798,0,0,0
39.3674,0,0,0
34.1927,0,0,0
187.131,0,0,0
435.399,0,0,0
43.5901,0,0,0
326.825,0,0,0
58.2619,0,0,0
93.8255,0,0,0
2.89419,0,0,0
81.2475,0,0,0
5.71199,0,0,0
133.15,0,0,0
194.29,0,0,0
69.9837,0,0,0
151.384,0,0,0
32.7182,0,0,0
2.44865,0,0,0
295.454,0,0,0
51.6551,0,0,0
15.111,0,0,0
52.9959,0,0,0
221.257,0,0,0
16.558,0,0,0
3.3419,0,0,0
103.534,0,0,0
140.359,0,0,0
42.1771,0,0,0
134.974,0,0,0
108.84,0,0,0
32.7886,0,0,0
47.3879,0,0,0
1.07885,0,0,0
2.45603,0,0,0
38.6892,0,0,0
50.0954,0,0,0
81.595,0,0,0
59.7296,0,0,0
85.2928,0,0,0
30.9721,0,0,0
147.167,0,0,0
20.0561,0,0,0
344.778,0,0,0
64.1111,0,0,0
40.2781,0,0,0
350.325,0,0,0
44.7307,0,0,0
59.0094,0,0,0
6.83394,0,0,0
35.9563,0,0,0
70.1809,0,0,0
25.7904,0,0,0
69.0259,0,0,0
55.1376,0,0,0
95.8967,0,0,0
97.0576,0,0,0
183.545,0,0,0
57.0602,0,0,0
58.9203,0,0,0
326.462,0,0,0
80.5584,0,0,0
443.121,0,0,0
110.865,0,0,0
23.8236,0,0,0
199.053,0,0,0
26.0927,0,0,0
30.3095,0,0,0
6.09673,0,0,0
109.21,0,0,0
35.1612,0,0,0
93.4048,0,0,0
239.866,0,0,0
61.0391,0,0,0
12.1921,0,0,0
201.136,0,0,0
365.948,0,0,0
24.5335,0,0,0
18.2041,0,0,0
17.3504,0,0,0
89.0333,0,0,0
142.494,0,0,0
104.261,0,0,0
121.434,0,0,0
131.258,0,0,0
194.76,0,0,0
10.033,0,0,0
33.6298,0,0,0
46.1459,0,0,0
54.7173,0,0,0
46.0873,0,0,0
51.5742,0,0,0
88.8559,0,0,0
39.1191,0,0,0
454.197,0,0,0
162.775,0,0,0
31.3465,0,0,0
107.17,0,0,0
6.08057,0,0,0
71.3705,0,0,0
56.0688,0,0,0
16.923,0,0,0
37.2559,0,0,0
66.9336,0,0,0
40.4718,0,0,0
62.6899,0,0,0
54.4975,0,0,0
87.4033,0,0,0
87.2469,0,0,0
164.371,0,0,0
102.922,0,0,0
54.7642,0,0,0
31.3973,0,0,0
63.7894,0,0,0
218.136,0,0,0
5.74611,0,0,0
22.3153,0,0,0
27.7937,0,0,0
37.9099,0,0,0
42.6582,0,0,0
130.521,0,0,0
102.467,0,0,0
74.1832,0,0,0
54.5414,0,0,0
90.4469,0,0,0
18.6346,0,0,0
144.416,0,0,0
25.1692,0,0,0
28.3422,0,0,0
4.87216,0,0,0
1.98233,0,0,0
99.7281,0,0,0
76.1138,0,0,0
103.076,0,0,0
24.5104,0,0,0
2.7111,0,0,0
13.7978,0,0,0
54.8523,0,0,0
35.1509,0,0,0
121.155,0,0,0
9.73826,0,0,0
66.1958,0,0,0
37.5887,0,0,0
54.0659,0,0,0
125.806,0,0,0
0.867726,0,0,0
59.4217,0,0,0
291.687,0,0,0
32.8872,0,0,0
70.0607,0,0,0
62.2586,0,0,0
104.572,0,0,0
44.4308,0,0,0
280.024,0,0,0
3.81085,0,0,0
31.6352,0,0,0
4.59187,0,0,0
978.002,0,0,0
1.6734,0,0,0
75.1356,0,0,0
60.912,0,0,0
92.984,0,0,0
23.3231,0,0,0
113.875,0,0,0
24.344,0,0,0
103.66,0,0,0
52.8459,0,0,0
103.352,0,0,0
11.0921,0,0,0
16.2865,0,0,0
86.6904,0,0,0
48.8881,0,0,0
7.16286,0,0,0
154.96,0,0,0
63.0911,0,0,0
27.2764,0,0,0
123.303,0,0,0
33.5253,0,0,0
70.6543,0,0,0
46.2734,0,0,0
76.2925,0,0,0
3.2651,0,0,0
136.602,0,0,0
95.418,0,0,0
91.5935,0,0,0
56.3708,0,0,0
309.44,0,0,0
21.5476,0,0,0
118.486,0,0,0
155.206,0,0,0
4.30855,0,0,0
49.2716,0,0,0
2.56975,0,0,0
75.4587,0,0,0
20.4768,0,0,0
34.4772,0,0,0
56.3985,0,0,0
45.7161,0,0,0
30.0991,0,0,0
58.5179,0,0,0
53.1312,0,0,0
80.5595,0,0,0
30.1304,0,0,0
84.0405,0,0,0
26.534,0,0,0
65.7764,0,0,0
55.429,0,0,0
210.341,0,0,0
93.6106,0,0,0
43.6265,0,0,0
39.8048,0,0,0
24.6731,0,0,0
443.864,0,0,0
78.9976,0,0,0
163.193,0,0,0
492.138,0,0,0
59.9552,0,0,0
52.9897,0,0,0
62.4709,0,0,0
82.2512,0,0,0
18.2041,0,0,0
31.0383,0,0,0
190.466,0,0,0
38.265,0,0,0
96.8521,0,0,0
363.13,0,0,0
8.3581,0,0,0
203.071,0,0,0
156.952,0,0,0
54.9578,0,0,0
46.4701,0,0,0
171.503,0,0,0
4.19093,0,0,0
40.9892,0,0,0
162.218,0,0,0
1.72185,0,0,0
15.5376,0,0,0
41.5158,0,0,0
94.2058,0,0,0
530.67,0,0,0
15.2925,0,0,0
76.0098,0,0,0
153.628,0,0,0
151.894,0,0,0
99.1678,0,0,0
13.1909,0,0,0
227.318,0,0,0
32.984,0,0,0
110.256,0,0,0
37.3885,0,0,0
143.152,0,0,0
95.2216,0,0,0
132.877,0,0,0
13.2815,0,0,0
79.2499,0,0,0
18.0453,0,0,0
435.221,0,0,0
284.363,0,0,0
33.9392,0,0,0
87.366,0,0,0
47.9702,0,0,0
28.8413,0,0,0
84.9792,0,0,0
27.1227,0,0,0
148.267,0,0,0
63.9965,0,0,0
29.9544,0,0,0
110.081,0,0,0
89.2656,0,0,0
191.297,0,0,0
273.95,0,0,0
163.156,0,0,0
162.074,0,0,0
51.9151,0,0,0
76.2086,0,0,0
167.505,0,0,0
12.9211,0,0,0
83.0243,0,0,0
104.827,0,0,0
378.431,0,0,0
11.5974,0,0,0
6.30134,0,0,0
62.545,0,0,0
43.7668,0,0,0
254.838,0,0,0
7.67094,0,0,0
19.7573,0,0,0
7.06809,0,0,0
19.8567,0,0,0
42.6264,0,0,0
30.2635,0,0,0
10.2277,0,0,0
50.9658,0,0,0
40.0736,0,0,0
69.9571,0,0,0
84.5524,0,0,0
94.8255,0,0,0
39.704,0,0,0
109.972,0,0,0
26.3241,0,0,0
43.9663,0,0,0
35.7965,0,0,0
38.3769,0,0,0
52.3467,0,0,0
109.933,0,0,0
0.422814,0,0,0
50.4122,0,0,0
100.725,0,0,0
118.519,0,0,0
32.6714,0,0,0
129.168,0,0,0
31.1104,0,0,0
0.656363,0,0,0
38.1487,0,0,0
49.4508,0,0,0
20.2643,0,0,0
2.70537,0,0,0
216.832,0,0,0
82.9609,0,0,0
61.8554,0,0,0
86.984,0,0,0
252.004,0,0,0
1.56127,0,0,0
74.7747,0,0,0
91.6038,0,0,0
55.3558,0,0,0
21.1164,0,0,0
8.56654,0,0,0
360.078,0,0,0
23.288,0,0,0
10.2582,0,0,0
64.4064,0,0,0
30.945,0,0,0
98.5554,0,0,0
85.5663,0,0,0
203.996,0,0,0
61.5381,0,0,0
411.448,0,0,0
117.435,0,0,0
36.3906,0,0,0
40.7556,0,0,0
9.77738,0,0,0
220.796,0,0,0
38.4578,0,0,0
34.0962,0,0,0
17.2379,0,0,0
19.1305,0,0,0
6.4013,0,0,0
69.7171,0,0,0
0.43171,0,0,0
15.6157,0,0,0
55.0372,0,0,0
19.7749,0,0,0
14.1754,0,0,0
97.1367,0,0,0
70.5313,0,0,0
36.6494,0,0,0
55.5865,0,0,0
14.6843,0,0,0
36.0197,0,0,0
69.3242,0,0,0
61.2103,0,0,0
70.399,0,0,0
297.438,0,0,0
17.5088,0,0,0
44.8424,0,0,0
82.9236,0,0,0
19.4738,0,0,0
193.79,0,0,0
101.217,0,0,0
30.4575,0,0,0
314.528,0,0,0
145.563,0,0,0
63.7687,0,0,0
20.9157,0,0,0
3.88168,0,0,0
34.5146,0,0,0
39.2149,0,0,0
11.165,0,0,0
223.179,0,0,0
168.079,0,0,0
2.13232,0,0,0
69.5676,0,0,0
31.8313,0,0,0
171.627,0,0,0
89.1195,0,0,0
108.79,0,0,0
31.763,0,0,0
303.522,0,0,0
71.3033,0,0,0
59.1658,0,0,0
5.35571,0,0,0
237.463,0,0,0
78.917,0,0,0
72.1261,0,0,0
47.4455,0,0,0
107.581,0,0,0
38.9894,0,0,0
131.611,0,0,0
21.6814,0,0,0
12.1823,0,0,0
0.15797,0,0,0
83.8724,0,0,0
44.1817,0,0,0
80.5169,0,0,0
61.0448,0,0,0
286.208,0,0,0
26.9672,0,0,0
14.0582,0,0,0
22.7657,0,0,0
1.20102,0,0,0
62.2718,0,0,0
29.7127,0,0,0
18.8955,0,0,0
241.778,0,0,0
121.56,0,0,0
192.282,0,0,0
0.203647,0,0,0
63.0465,0,0,0
182.825,0,0,0
0.591953,0,0,0
179.653,0,0,0
24.3606,0,0,0
51.0774,0,0,0
53.0998,0,0,0
85.1014,0,0,0
237.444,0,0,0
8.07885,0,0,0
100.314,0,0,0
11.5572,0,0,0
32.8553,0,0,0
131.719,0,0,0
17.4177,0,0,0
68.0044,0,0,0
61.4323,0,0,0
37.5374,0,0,0
135.446,0,0,0
39.715,0,0,0
4.89131,0,0,0
69.2398,0,0,0
87.7497,0,0,0
9.70785,0,0,0
29.0708,0,0,0
71.5933,0,0,0
93.0816,0,0,0
93.0108,0,0,0
78.7556,0,0,0
10.2573,0,0,0
27.8316,0,0,0
14.7772,0,0,0
620.445,0,0,0
64.3649,0,0,0
73.1457,0,0,0
10.4813,0,0,0
33.8388,0,0,0
19.1787,0,0,0
20.9996,0,0,0
161.402,0,0,0
37.5649,0,0,0
47.0241,0,0,0
61.3036,0,0,0
210.983,0,0,0
216.097,0,0,0
112.932,0,0,0
309.388,0,0,0
111.742,0,0,0
149.424,0,0,0
5.64869,0,0,0
46.6303,0,0,0
51.2673,0,0,0
62.8309,0,0,0
64.285,0,0,0
24.71,0,0,0
41.3354,0,0,0
28.8541,0,0,0
61.4167,0,0,0
87.6575,0,0,0
4.17451,0,0,0
442.877,0,0,0
48.8484,0,0,0
84.0719,0,0,0
85.5256,0,0,0
14.6668,0,0,0
47.1941,0,0,0
63.9965,0,0,0
41.444,0,0,0
26.1102,0,0,0
50.7612,0,0,0
13.571,0,0,0
13.4048,0,0,0
256.675,0,0,0
40.1444,0,0,0
16.5236,0,0,0
98.357,0,0,0
4.02216,0,0,0
169.984,0,0,0
165.075,0,0,0
35.2517,0,0,0
163.158,0,0,0
160.179,0,0,0
238.073,0,0,0
79.438,0,0,0
90.1316,0,0,0
97.4541,0,0,0
75.0134,0,0,0
163.381,0,0,0
3.83714,0,0,0
57.4857,0,0,0
62.7491,0,0,0
49.8429,0,0,0
80.2651,0,0,0
68.341,0,0,0
101.58,0,0,0
8.37099,0,0,0
94.4545,0,0,0
44.8242,0,0,0
36.2018,0,0,0
111.742,0,0,0
43.1667,0,0,0
25.0498,0,0,0
61.4088,0,0,0
64.7381,0,0,0
88.1836,0,0,0
65.5795,0,0,0
21.7448,0,0,0
20.733,0,0,0
152.29,0,0,0
80.3178,0,0,0
78.2598,0,0,0
62.0127,0,0,0
12.0544,0,0,0
16.1361,0,0,0
73.7532,0,0,0
52.1882,0,0,0
3.94543,0,0,0
24.6445,0,0,0
87.0148,0,0,0
37.5099,0,0,0
57.2361,0,0,0
292.276,0,0,0
71.5875,0,0,0
79.5437,0,0,0
1.80202,0,0,0
29.7475,0,0,0
87.2282,0,0,0
359.611,0,0,0
70.2719,0,0,0
75.9971,0,0,0
88.6024,0,0,0
11.7415,0,0,0
9.91235,0,0,0
72.0788,0,0,0
59.4338,0,0,0
15.0488,0,0,0
46.75,0,0,0
51.8853,0,0,0
54.3273,0,0,0
336.606,0,0,0
82.4552,0,0,0
71.437,0,0,0
13.679,0,0,0
119.492,0,0,0
4.4146,0,0,0
210.7,0,0,0
52.6771,0,0,0
92.3294,0,0,0
47.2478,0,0,0
8.06866,0,0,0
425.953,0,0,0
148.06,0,0,0
89.4154,0,0,0
26.2879,0,0,0
47.0042,0,0,0
25.5961,0,0,0
187.292,0,0,0
108.04,0,0,0
404.676,0,0,0
13.4063,0,0,0
38.1082,0,0,0
68.52,0,0,0
137.812,0,0,0
6.60805,0,0,0
68.5212,0,0,0
407.815,0,0,0
11.3017,0,0,0
195.107,0,0,0
96.2781,0,0,0
223.721,0,0,0
316.786,0,0,0
63.2594,0,0,0
62.3907,0,0,0
269.152,0,0,0
54.5309,0,0,0
34.8224,0,0,0
257.385,0,0,0
11.9452,0,0,0
52.6582,0,0,0
100.716,0,0,0
333.092,0,0,0
24.5197,0,0,0
76.7508,0,0,0
17.0198,0,0,0
65.6621,0,0,0
83.1781,0,0,0
32.6763,0,0,0
108.257,0,0,0
86.7858,0,0,0
69.7325,0,0,0
41.2014,0,0,0
48.8269,0,0,0
58.3756,0,0,0
94.8594,0,0,0
7.5887,0,0,0
98.3002,0,0,0
62.095,0,0,0
112.635,0,0,0
114.329,0,0,0
13.0741,0,0,0
0.322625,0,0,0
89.122,0,0,0
69.0196,0,0,0
14.0274,0,0,0
48.2196,0,0,0
16.1368,0,0,0
33.9902,0,0,0
9.39515,0,0,0
39.5541,0,0,0
88.2446,0,0,0
74.3297,0,0,0
66.0334,0,0,0
270.183,0,0,0
83.9175,0,0,0
52.5042,0,0,0
31.266,0,0,0
39.8068,0,0,0
74.0958,0,0,0
124.342,0,0,0
17.7132,0,0,0
56.8969,0,0,0
97.3313,0,0,0
57.8625,0,0,0
11.4233,0,0,0
294.928,0,0,0
168.678,0,0,0
96.9006,0,0,0
11.7794,0,0,0
11.933,0,0,0
45.3487,0,0,0
35.3345,0,0,0
229.81,0,0,0
194.183,0,0,0
12.9023,0,0,0
136.146,0,0,0
59.2702,0,0,0
24.4502,0,0,0
109.482,0,0,0
52.9294,0,0,0
115.083,0,0,0
33.186,0,0,0
93.7624,0,0,0
27.4609,0,0,0
33.5955,0,0,0
679.657,0,0,0
99.1211,0,0,0
41.2988,0,0,0
31.292,0,0,0
17.0592,0,0,0
167.202,0,0,0
17.0033,0,0,0
98.0406,0,0,0
3.51019,0,0,0
20.5488,0,0,0
24.7144,0,0,0
14.3072,0,0,0
29.899,0,0,0
317.395,0,0,0
118.999,0,0,0
80.3854,0,0,0
10.0297,0,0,0
124.941,0,0,0
137.927,0,0,0
12.3542,0,0,0
89.0448,0,0,0
62.5728,0,0,0
2.18645,0,0,0
86.8532,0,0,0
30.0738,0,0,0
22.0879,0,0,0
222.798,0,0,0
62.8181,0,0,0
58.4171,0,0,0
67.3659,0,0,0
15.333,0,0,0
112.477,0,0,0
72.4615,0,0,0
492.321,0,0,0
385.511,0,0,0
57.4185,0,0,0
27.4064,0,0,0
100.925,0,0,0
59.8681,0,0,0
24.5344,0,0,0
20.5455,0,0,0
17.8321,0,0,0
294.194,0,0,0
108.368,0,0,0
109.333,0,0,0
36.661,0,0,0
81.8735,0,0,0
1.04491,0,0,0
30.9655,0,0,0
70.8179,0,0,0
24.3853,0,0,0
32.2128,0,0,0
450.735,0,0,0
28.1485,0,0,0
215.371,0,0,0
14.9101,0,0,0
374.609,0,0,0
19.9039,0,0,0
1.14969,0,0,0
79.7963,0,0,0
106.61,0,0,0
81.3801,0,0,0
10.5337,0,0,0
22.3512,0,0,0
12.1048,0,0,0
34.0152,0,0,0
58.0336,0,0,0
325.885,0,0,0
77.9337,0,0,0
91.2546,0,0,0
33.8118,0,0,0
56.5221,0,0,0
137.989,0,0,0
299.335,0,0,0
259.676,0,0,0
51.5269,0,0,0
82.0539,0,0,0
107.826,0,0,0
1.24692,0,0,0
19.7628,0,0,0
73.2922,0,0,0
120.126,0,0,0
25.9993,0,0,0
4.27197,0,0,0
114.242,0,0,0
105.6,0,0,0
99.2325,0,0,0
517.89,0,0,0
234.554,0,0,0
9.18727,0,0,0
30.6343,0,0,0
97.5755,0,0,0
104.919,0,0,0
32.6436,0,0,0
41.9926,0,0,0
57.0774,0,0,0
61.7462,0,0,0
58.1614,0,0,0
52.9302,0,0,0
335.539,0,0,0
103.25,0,0,0
23.9568,0,0,0
252.139,0,0,0
28.6716,0,0,0
15.7678,0,0,0
84.5267,0,0,0
133.869,0,0,0
261.918,0,0,0
40.4052,0,0,0
20.596,0,0,0
135.299,0,0,0
196.798,0,0,0
99.4347,0,0,0
125.599,0,0,0
1.46915,0,0,0
78.2936,0,0,0
218.206,0,0,0
124.937,0,0,0
201.099,0,0,0
90.5805,0,0,0
69.7604,0,0,0
39.2532,0,0,0
93.1931,0,0,0
51.8079,0,0,0
185.437,0,0,0
25.331,0,0,0
29.3672,0,0,0
42.8926,0,0,0
99.2371,0,0,0
77.1113,0,0,0
68.5051,0,0,0
5.43022,0,0,0
587.942,0,0,0
233.906,0,0,0
98.884,0,0,0
13.6592,0,0,0
403.551,0,0,0
121.278,0,0,0
39.4863,0,0,0
125.184,0,0,0
34.8946,0,0,0
28.9939,0,0,0
8.06055,0,0,0
233.509,0,0,0
197.702,0,0,0
322.16,0,0,0
211.833,0,0,0
397.762,0,0,0
6.8834,0,0,0
71.0416,0,0,0
113.987,0,0,0
145.365,0,0,0
371.175,0,0,0
32.1214,0,0,0
55.5741,0,0,0
73.6802,0,0,0
99.0298,0,0,0
21.9263,0,0,0
54.3457,0,0,0
53.4239,0,0,0
85.1413,0,0,0
42.0108,0,0,0
54.7137,0,0,0
56.2321,0,0,0
82.6469,0,0,0
46.9033,0,0,0
21.3318,0,0,0
45.0313,0,0,0
5.19683,0,0,0
33.7909,0,0,0
66.6637,0,0,0
13.4776,0,0,0
30.6351,0,0,0
138.264,0,0,0
14.5479,0,0,0
173.875,0,0,0
6.57713,0,0,0
3.29021,0,0,0
148.785,0,0,0
44.2219,0,0,0
383.772,0,0,0
97.7627,0,0,0
84.0913,0,0,0
92.7191,0,0,0
15.1126,0,0,0
63.0606,0,0,0
13.7005,0,0,0
25.5835,0,0,0
46.3837,0,0,0
7.30266,0,0,0
37.4261,0,0,0
102.603,0,0,0
120.056,0,0,0
42.2229,0,0,0
3.74352,0,0,0
97.5888,0,0,0
9.62124,0,0,0
55.3931,0,0,0
14.6279,0,0,0
205.096,0,0,0
383.63,0,0,0
36.6792,0,0,0
6.45656,0,0,0
10.4141,0,0,0
15.0104,0,0,0
39.1908,0,0,0
58.8332,0,0,0
52.4202,0,0,0
36.2839,0,0,0
101.792,0,0,0
86.5225,0,0,0
60.0184,0,0,0
75.6282,0,0,0
46.6253,0,0,0
24.1002,0,0,0
88.3856,0,0,0
287.667,0,0,0
8.77912,0,0,0
78.748,0,0,0
45.1479,0,0,0
60.5418,0,0,0
399.177,0,0,0
107.47,0,0,0
331.74,0,0,0
44.9539,0,0,0
70.8129,0,0,0
67.3879,0,0,0
41.0492,0,0,0
231.158,0,0,0
8.67281,0,0,0
100.504,0,0,0
151.592,0,0,0
23.0634,0,0,0
196.429,0,0,0
27.7267,0,0,0
223.229,0,0,0
101.418,0,0,0
26.6633,0,0,0
49.0739,0,0,0
164.337,0,0,0
290.539,0,0,0
49.2827,0,0,0
93.2302,0,0,0
15.6353,0,0,0
82.9891,0,0,0
18.093,0,0,0
143.6,0,0,0
41.865,0,0,0
12.4145,0,0,0
13.0852,0,0,0
62.1475,0,0,0
98.3876,0,0,0
82.2094,0,0,0
0.450842,0,0,0
79.5881,0,0,0
15.611,0,0,0
44.1113,0,0,0
16.6256,0,0,0
247.747,0,0,0
177.145,0,0,0
60.9535,0,0,0
228.547,0,0,0
9.47578,0,0,0
56.9862,0,0,0
110.694,0,0,0
29.563,0,0,0
20.2752,0,0,0
77.2793,0,0,0
158.508,0,0,0
93.8309,0,0,0
55.2924,0,0,0
144.936,0,0,0
42.0138,0,0,0
45.5592,0,0,0
279.298,0,0,0
2.27676,0,0,0
95.2079,0,0,0
120.695,0,0,0
191.754,0,0,0
145.621,0,0,0
46.9519,0,0,0
117.106,0,0,0
65.1389,0,0,0
55.688,0,0,0
53.4734,0,0,0
2.39555,0,0,0
48.4539,0,0,0
65.9042,0,0,0
234.302,0,0,0
351.839,0,0,0
122.842,0,0,0
76.5983,0,0,0
74.4921,0,0,0
146.463,0,0,0
240.931,0,0,0
68.3596,0,0,0
55.039,0,0,0
370.859,0,0,0
0.692006,0,0,0
7.66036,0,0,0
25.0647,0,0,0
40.2332,0,0,0
74.9656,0,0,0
36.2045,0,0,0
78.0478,0,0,0
158.427,0,0,0
59.1715,0,0,0
107.083,0,0,0
3.55413,0,0,0
0.527275,0,0,0
34.2279,0,0,0
57.1775,0,0,0
55.896,0,0,0
60.8075,0,0,0
255.452,0,0,0
285.638,0,0,0
278.709,0,0,0
192.604,0,0,0
55.9169,0,0,0
2.33964,0,0,0
95.6433,0,0,0
156.568,0,0,0
10.2956,0,0,0
127.594,0,0,0
29.2095,0,0,0
29.4737,0,0,0
104.261,0,0,0
29.8957,0,0,0
96.5949,0,0,0
267.932,0,0,0
14.3865,0,0,0
24.2197,0,0,0
45.1478,0,0,0
96.0798,0,0,0
141.959,0,0,0
160.713,0,0,0
48.8391,0,0,0
22.1909,0,0,0
91.9045,0,0,0
16.8636,0,0,0
1.05676,0,0,0
119.607,0,0,0
15.8908,0,0,0
0.844339,0,0,0
7.52353,0,0,0
187.011,0,0,0
6.82881,0,0,0
41.5444,0,0,0
71.7838,0,0,0
27.0502,0,0,0
12.9797,0,0,0
21.2024,0,0,0
24.3442,0,0,0
95.6453,0,0,0
137.2,0,0,0
58.5538,0,0,0
97.5782,0,0,0
170.925,0,0,0
8.8983,0,0,0
44.7875,0,0,0
39.0585,0,0,0
9.95865,0,0,0
205.595,0,0,0
351.74,0,0,0
52.6422,0,0,0
74.9633,0,0,0
43.7869,0,0,0
158.263,0,0,0
51.6817,0,0,0
197.933,0,0,0
21.3766,0,0,0
20.5566,0,0,0
70.1294,0,0,0
86.9989,0,0,0
53.2316,0,0,0
170.661,0,0,0
298.869,0,0,0
5.42173,0,0,0
8.56846,0,0,0
40.0847,0,0,0
127.076,0,0,0
39.6568,0,0,0
34.8796,0,0,0
85.8024,0,0,0
16.8608,0,0,0
94.6267,0,0,0
38.9384,0,0,0
67.1557,0,0,0
26.8968,0,0,0
21.2875,0,0,0
177.674,0,0,0
8.33852,0,0,0
31.0364,0,0,0
264.737,0,0,0
124.038,0,0,0
5.37151,0,0,0
92.909,0,0,0
174.565,0,0,0
285.843,0,0,0
43.5611,0,0,0
84.7366,0,0,0
181.629,0,0,0
253.333,0,0,0
110.674,0,0,0
42.971,0,0,0
56.3249,0,0,0
74.7695,0,0,0
65.5485,0,0,0
6.48002,0,0,0
79.743,0,0,0
61.4998,0,0,0
8.79335,0,0,0
39.9514,0,0,0
21.7592,0,0,0
15.7705,0,0,0
17.4909,0,0,0
8.34208,0,0,0
93.1898,0,0,0
2.88412,0,0,0
79.6719,0,0,0
105.35,0,0,0
105.185,0,0,0
456.796,0,0,0
21.2557,0,0,0
83.155,0,0,0
103.659,0,0,0
151.691,0,0,0
43.568,0,0,0
3.90727,0,0,0
19.8803,0,0,0
15.0389,0,0,0
79.2173,0,0,0
294.75,0,0,0
2.01608,0,0,0
217.977,0,0,0
68.232,0,0,0
46.5809,0,0,0
50.3117,0,0,0
13.9743,0,0,0
0.988852,0,0,0
71.6942,0,0,0
58.6965,0,0,0
132.967,0,0,0
6.55713,0,0,0
43.7747,0,0,0
51.6523,0,0,0
31.9849,0,0,0
64.648,0,0,0
40.4924,0,0,0
214.801,0,0,0
106.141,0,0,0
6.17156,0,0,0
549.358,0,0,0
20.1237,0,0,0
1.76091,0,0,0
299.187,0,0,0
63.5243,0,0,0
38.0987,0,0,0
15.3283,0,0,0
12.6978,0,0,0
3.98958,0,0,0
55.6724,0,0,0
268.773,0,0,0
10.2724,0,0,0
34.6271,0,0,0
26.7243,0,0,0
35.2254,0,0,0
74.2528,0,0,0
29.6826,0,0,0
76.4193,0,0,0
14.6037,0,0,0
207.582,0,0,0
75.8297,0,0,0
75.3074,0,0,0
456.639,0,0,0
35.4407,0,0,0
85.2551,0,0,0
150.943,0,0,0
49.6418,0,0,0
42.8493,0,0,0
2.81531,0,0,0
234.253,0,0,0
27.0778,0,0,0
41.7245,0,0,0
57.7101,0,0,0
29.7791,0,0,0
52.765,0,0,0
76.637,0,0,0
45.1742,0,0,0
44.211,0,0,0
34.1639,0,0,0
15.5904,0,0,0
70.3476,0,0,0
58.8086,0,0,0
29.916,0,0,0
4.668,0,0,0
108.565,0,0,0
1.16652,0,0,0
97.3569,0,0,0
76.7858,0,0,0
11.6537,0,0,0
